gender	word	n	log_odds_weighted	corpus
MALE	воистину	19	2.431040567358653	rus
MALE	гулял	19	2.431040567358653	rus
MALE	ду́ша	19	2.431040567358653	rus
MALE	замучился	19	2.431040567358653	rus
MALE	изменников	19	2.431040567358653	rus
MALE	изобретение	19	2.431040567358653	rus
MALE	казаки	19	2.431040567358653	rus
MALE	махунхина	19	2.431040567358653	rus
MALE	триумф	19	2.431040567358653	rus
MALE	чертям	19	2.431040567358653	rus
MALE	шельма	19	2.431040567358653	rus
MALE	превосходительство	369	2.4171758935030176	rus
MALE	думал	334	2.3739494304237794	rus
MALE	векселей	18	2.3661999949689383	rus
MALE	джугашвили	18	2.3661999949689383	rus
MALE	кланялся	18	2.3661999949689383	rus
MALE	открытие	18	2.3661999949689383	rus
MALE	плоховато	18	2.3661999949689383	rus
MALE	правительства	18	2.3661999949689383	rus
MALE	пульс	18	2.3661999949689383	rus
MALE	туча	18	2.3661999949689383	rus
MALE	углич	18	2.3661999949689383	rus
MALE	артист	17	2.2995319504550964	rus
MALE	безделка	17	2.2995319504550964	rus
MALE	врач	17	2.2995319504550964	rus
MALE	действительный	17	2.2995319504550964	rus
MALE	лаура	17	2.2995319504550964	rus
MALE	ноль	17	2.2995319504550964	rus
MALE	порфирий	17	2.2995319504550964	rus
MALE	старшим	17	2.2995319504550964	rus
MALE	таперь	17	2.2995319504550964	rus
MALE	человеческой	17	2.2995319504550964	rus
MALE	швохнев	17	2.2995319504550964	rus
MALE	шляпы	17	2.2995319504550964	rus
MALE	помилуйте	466	2.2679286282349205	rus
MALE	слышал	305	2.2617334278240504	rus
MALE	аркашка	16	2.2308726017100753	rus
MALE	бешенство	16	2.2308726017100753	rus
MALE	величеству	16	2.2308726017100753	rus
MALE	воскресить	16	2.2308726017100753	rus
MALE	гостомысл	16	2.2308726017100753	rus
MALE	докладывал	16	2.2308726017100753	rus
MALE	дружище	16	2.2308726017100753	rus
MALE	краски	16	2.2308726017100753	rus
MALE	нахожусь	16	2.2308726017100753	rus
MALE	обстоятельство	16	2.2308726017100753	rus
MALE	опомнился	16	2.2308726017100753	rus
MALE	открыли	16	2.2308726017100753	rus
MALE	побасенки	16	2.2308726017100753	rus
MALE	польши	16	2.2308726017100753	rus
MALE	помилуйтес	16	2.2308726017100753	rus
MALE	послов	16	2.2308726017100753	rus
MALE	пробовал	16	2.2308726017100753	rus
MALE	псой	16	2.2308726017100753	rus
MALE	пьера	16	2.2308726017100753	rus
MALE	раздумал	16	2.2308726017100753	rus
MALE	слыхивал	16	2.2308726017100753	rus
MALE	сяк	16	2.2308726017100753	rus
MALE	уважаемая	16	2.2308726017100753	rus
MALE	улиньке	16	2.2308726017100753	rus
MALE	фелисата	16	2.2308726017100753	rus
MALE	фить	16	2.2308726017100753	rus
MALE	шер	16	2.2308726017100753	rus
MALE	хотел	595	2.1911417590314497	rus
MALE	царь	543	2.19046739966557	rus
MALE	великий	319	2.1878409907966225	rus
MALE	актера	15	2.1600320687157013	rus
MALE	алексеевна	15	2.1600320687157013	rus
MALE	ва	15	2.1600320687157013	rus
MALE	варравин	15	2.1600320687157013	rus
MALE	долларов	15	2.1600320687157013	rus
MALE	ежедневно	15	2.1600320687157013	rus
MALE	качестве	15	2.1600320687157013	rus
MALE	клавочка	15	2.1600320687157013	rus
MALE	корзухин	15	2.1600320687157013	rus
MALE	курьер	15	2.1600320687157013	rus
MALE	лукавин	15	2.1600320687157013	rus
MALE	мнил	15	2.1600320687157013	rus
MALE	молитвами	15	2.1600320687157013	rus
MALE	несомненно	15	2.1600320687157013	rus
MALE	николаша	15	2.1600320687157013	rus
MALE	новгород	15	2.1600320687157013	rus
MALE	общему	15	2.1600320687157013	rus
MALE	отравлен	15	2.1600320687157013	rus
MALE	педрилло	15	2.1600320687157013	rus
MALE	послужит	15	2.1600320687157013	rus
MALE	почтеннейшая	15	2.1600320687157013	rus
MALE	прокурор	15	2.1600320687157013	rus
MALE	рога	15	2.1600320687157013	rus
MALE	светлости	15	2.1600320687157013	rus
MALE	севастополь	15	2.1600320687157013	rus
MALE	собором	15	2.1600320687157013	rus
MALE	тимофеевна	15	2.1600320687157013	rus
MALE	товарищу	15	2.1600320687157013	rus
MALE	фердинанда	15	2.1600320687157013	rus
MALE	фердинандо	15	2.1600320687157013	rus
MALE	философию	15	2.1600320687157013	rus
MALE	хана	15	2.1600320687157013	rus
MALE	шуйские	15	2.1600320687157013	rus
MALE	шуйским	15	2.1600320687157013	rus
MALE	юрьевна	15	2.1600320687157013	rus
MALE	должен	916	2.1318690521428656	rus
MALE	арестовать	14	2.0867882282639876	rus
MALE	артур	14	2.0867882282639876	rus
MALE	боярина	14	2.0867882282639876	rus
MALE	веревку	14	2.0867882282639876	rus
MALE	виден	14	2.0867882282639876	rus
MALE	вырвался	14	2.0867882282639876	rus
MALE	гавани	14	2.0867882282639876	rus
MALE	гетмана	14	2.0867882282639876	rus
MALE	государстве	14	2.0867882282639876	rus
MALE	государственный	14	2.0867882282639876	rus
MALE	грабил	14	2.0867882282639876	rus
MALE	добиться	14	2.0867882282639876	rus
MALE	доложи	14	2.0867882282639876	rus
MALE	закуску	14	2.0867882282639876	rus
MALE	захватил	14	2.0867882282639876	rus
MALE	здравствовать	14	2.0867882282639876	rus
MALE	извольтес	14	2.0867882282639876	rus
MALE	карл	14	2.0867882282639876	rus
MALE	клуб	14	2.0867882282639876	rus
MALE	комиссия	14	2.0867882282639876	rus
MALE	кредиторы	14	2.0867882282639876	rus
MALE	м	14	2.0867882282639876	rus
MALE	максима	14	2.0867882282639876	rus
MALE	морской	14	2.0867882282639876	rus
MALE	несчастному	14	2.0867882282639876	rus
MALE	острова	14	2.0867882282639876	rus
MALE	плечу	14	2.0867882282639876	rus
MALE	подписку	14	2.0867882282639876	rus
MALE	подружески	14	2.0867882282639876	rus
MALE	полагал	14	2.0867882282639876	rus
MALE	полдень	14	2.0867882282639876	rus
MALE	понемецки	14	2.0867882282639876	rus
MALE	почитают	14	2.0867882282639876	rus
MALE	православный	14	2.0867882282639876	rus
MALE	ратников	14	2.0867882282639876	rus
MALE	российские	14	2.0867882282639876	rus
MALE	сир	14	2.0867882282639876	rus
MALE	скушно	14	2.0867882282639876	rus
MALE	служа	14	2.0867882282639876	rus
MALE	стахич	14	2.0867882282639876	rus
MALE	стрельцов	14	2.0867882282639876	rus
MALE	судыр	14	2.0867882282639876	rus
MALE	цапато	14	2.0867882282639876	rus
MALE	чинам	14	2.0867882282639876	rus
MALE	шумите	14	2.0867882282639876	rus
FEMALE	you	2606	5.964109220198175	shake
FEMALE	i	3406	4.952517641970985	shake
FEMALE	husband	137	4.664722980727776	shake
FEMALE	me	1364	4.204447991212638	shake
FEMALE	my	1944	4.020696401758561	shake
FEMALE	love	438	3.6285400811156383	shake
FEMALE	alas	96	3.4321054681168985	shake
FEMALE	not	1345	3.1391528335657526	shake
FEMALE	your	1120	3.0179409353794826	shake
FEMALE	o	488	2.9481247234953467	shake
FEMALE	griffith	10	2.9382180644325047	shake
FEMALE	lucetta	10	2.9382180644325047	shake
FEMALE	do	658	2.8367500843614297	shake
FEMALE	madame	9	2.787432510997439	shake
FEMALE	that	1585	2.66001014820762	shake
FEMALE	husbands	33	2.5893204492265505	shake
FEMALE	romeo	59	2.58638635880188	shake
FEMALE	he	1037	2.583864771379204	shake
FEMALE	would	429	2.4584275281235097	shake
FEMALE	silvius	7	2.4582740130441443	shake
FEMALE	pray	183	2.4386162240657576	shake
FEMALE	lysander	27	2.4116386073556373	shake
FEMALE	but	953	2.4088925272839585	shake
FEMALE	so	790	2.373281963693302	shake
FEMALE	am	405	2.366117182426831	shake
FEMALE	sister	62	2.303074500115441	shake
FEMALE	willow	20	2.2820344376493478	shake
FEMALE	pisanio	19	2.2109972183353377	shake
FEMALE	what	691	2.194633489273207	shake
FEMALE	yours	68	2.194254560352144	shake
FEMALE	such	256	2.186890105412017	shake
FEMALE	mother	74	2.1578186508298014	shake
FEMALE	woman	90	2.1374150569037718	shake
FEMALE	be	998	2.099917261574675	shake
FEMALE	swaggerers	5	2.077611957144087	shake
FEMALE	nerissa	15	2.05331017206194	shake
FEMALE	prithee	60	2.033872549806294	shake
FEMALE	never	192	2.0150987229146136	shake
FEMALE	nurse	35	2.003737171845268	shake
FEMALE	if	567	1.9883406329186528	shake
FEMALE	him	792	1.9877927012835386	shake
FEMALE	ill	336	1.967355788035826	shake
FEMALE	it	1163	1.953716243632664	shake
FEMALE	heart	167	1.9496026796710522	shake
FEMALE	have	893	1.9304960788308851	shake
FEMALE	good	483	1.9193500378417085	shake
FEMALE	a	1960	1.8946250114392365	shake
FEMALE	malvolio	19	1.860088306748099	shake
FEMALE	annes	4	1.8582686983985042	shake
FEMALE	benedictus	4	1.8582686983985042	shake
FEMALE	catched	4	1.8582686983985042	shake
FEMALE	mead	4	1.8582686983985042	shake
FEMALE	womanhood	4	1.8582686983985042	shake
FEMALE	false	67	1.8532305110150578	shake
FEMALE	then	333	1.848943036746767	shake
FEMALE	faith	98	1.8266463913525868	shake
FEMALE	than	301	1.8061068514911818	shake
FEMALE	no	586	1.7966184847506443	shake
FEMALE	ring	53	1.796482817664688	shake
FEMALE	heaven	119	1.7784111194456165	shake
FEMALE	orlando	17	1.7565633064095592	shake
FEMALE	how	354	1.7359768710977956	shake
FEMALE	boyet	10	1.7093404932873226	shake
FEMALE	yet	261	1.7045464508679842	shake
FEMALE	is	1340	1.693878712973642	shake
FEMALE	lord	415	1.6477597081386681	shake
FEMALE	poor	122	1.6401553640537154	shake
FEMALE	weep	38	1.6347745756962957	shake
FEMALE	suit	42	1.6308731509145011	shake
FEMALE	abhors	3	1.6093044977764148	shake
FEMALE	angelos	3	1.6093044977764148	shake
FEMALE	attribute	3	1.6093044977764148	shake
FEMALE	beau	3	1.6093044977764148	shake
FEMALE	bonnet	3	1.6093044977764148	shake
FEMALE	cowslips	3	1.6093044977764148	shake
FEMALE	doigts	3	1.6093044977764148	shake
FEMALE	dug	3	1.6093044977764148	shake
FEMALE	errs	3	1.6093044977764148	shake
FEMALE	features	3	1.6093044977764148	shake
FEMALE	fubbed	3	1.6093044977764148	shake
FEMALE	incontinent	3	1.6093044977764148	shake
FEMALE	jule	3	1.6093044977764148	shake
FEMALE	longst	3	1.6093044977764148	shake
FEMALE	motto	3	1.6093044977764148	shake
FEMALE	oswald	3	1.6093044977764148	shake
FEMALE	paler	3	1.6093044977764148	shake
FEMALE	personage	3	1.6093044977764148	shake
FEMALE	roberts	3	1.6093044977764148	shake
FEMALE	sauf	3	1.6093044977764148	shake
FEMALE	solicits	3	1.6093044977764148	shake
FEMALE	unlawfully	3	1.6093044977764148	shake
FEMALE	venturous	3	1.6093044977764148	shake
FEMALE	wormwood	3	1.6093044977764148	shake
FEMALE	rosalind	27	1.6076870140128041	shake
FEMALE	to	2431	1.5964587179983238	shake
FEMALE	emilia	13	1.5927440844761012	shake
FEMALE	troth	34	1.5751954398067207	shake
FEMALE	praise	40	1.5687587477028955	shake
FEMALE	think	191	1.5607694909103647	shake
FEMALE	refuse	14	1.5589594554715074	shake
FEMALE	troilus	14	1.5589594554715074	shake
FEMALE	when	300	1.5517175056306431	shake
FEMALE	pity	52	1.5460204136656057	shake
FEMALE	dear	89	1.531509778859252	shake
FEMALE	windsor	13	1.5286870333783862	shake
FEMALE	pilgrim	8	1.5067596936524037	shake
FEMALE	proteus	25	1.5064282791363919	shake
FEMALE	warrant	51	1.5008032296302747	shake
FEMALE	green	27	1.489978681567564	shake
FEMALE	cousin	43	1.4861268782807888	shake
FEMALE	lady	130	1.4860280498555243	shake
FEMALE	should	249	1.4790419949919655	shake
FEMALE	too	216	1.4784042901622576	shake
FEMALE	mine	194	1.4663388931248285	shake
FEMALE	speak	192	1.4654535200525853	shake
FEMALE	sick	35	1.448139711386383	shake
FEMALE	diana	10	1.4441073082362765	shake
FEMALE	bed	59	1.4397622903640064	shake
FEMALE	tell	175	1.4371728764598548	shake
FEMALE	for	1069	1.4367918646249984	shake
FEMALE	little	94	1.4287003269635175	shake
FEMALE	servant	31	1.424400421353948	shake
FEMALE	glass	16	1.4233400370238463	shake
FEMALE	gods	78	1.4157015184207078	shake
FEMALE	more	345	1.4112445107513136	shake
FEMALE	why	240	1.4111504839742335	shake
FEMALE	madam	108	1.4111220809786513	shake
FEMALE	ashamed	13	1.4100137068498433	shake
FEMALE	les	8	1.4030572624937432	shake
FEMALE	with	953	1.3958155457556278	shake
FEMALE	ganymede	7	1.3949426256505049	shake
FEMALE	ursula	7	1.3949426256505049	shake
FEMALE	oaths	22	1.3935028258359485	shake
FEMALE	cousins	10	1.3684506342357088	shake
FEMALE	women	39	1.3577540021717176	shake
FEMALE	true	135	1.3557713674456877	shake
FEMALE	choose	29	1.3521550831996492	shake
FEMALE	count	32	1.3438975707665501	shake
FEMALE	gone	87	1.3401836064793844	shake
FEMALE	though	110	1.338849411137808	shake
FEMALE	modesty	17	1.335287040575721	shake
FEMALE	did	247	1.3290700479871258	shake
FEMALE	swear	55	1.327465314739917	shake
FEMALE	atomies	2	1.3139888423204045	shake
FEMALE	attires	2	1.3139888423204045	shake
FEMALE	aufs	2	1.3139888423204045	shake
FEMALE	aussi	2	1.3139888423204045	shake
FEMALE	avail	2	1.3139888423204045	shake
FEMALE	awards	2	1.3139888423204045	shake
FEMALE	baited	2	1.3139888423204045	shake
FEMALE	beautify	2	1.3139888423204045	shake
FEMALE	begets	2	1.3139888423204045	shake
FEMALE	blubbring	2	1.3139888423204045	shake
FEMALE	bon	2	1.3139888423204045	shake
FEMALE	burs	2	1.3139888423204045	shake
FEMALE	bygone	2	1.3139888423204045	shake
FEMALE	canaries	2	1.3139888423204045	shake
FEMALE	celebrate	2	1.3139888423204045	shake
FEMALE	century	2	1.3139888423204045	shake
FEMALE	chafe	2	1.3139888423204045	shake
FEMALE	chivalry	2	1.3139888423204045	shake
FEMALE	chooses	2	1.3139888423204045	shake
FEMALE	cinquepace	2	1.3139888423204045	shake
FEMALE	citizen	2	1.3139888423204045	shake
FEMALE	cockatrice	2	1.3139888423204045	shake
FEMALE	commits	2	1.3139888423204045	shake
FEMALE	counterfeited	2	1.3139888423204045	shake
FEMALE	darted	2	1.3139888423204045	shake
FEMALE	deanery	2	1.3139888423204045	shake
FEMALE	despiseth	2	1.3139888423204045	shake
FEMALE	dovehouse	2	1.3139888423204045	shake
FEMALE	earlier	2	1.3139888423204045	shake
FEMALE	eightscore	2	1.3139888423204045	shake
FEMALE	elysium	2	1.3139888423204045	shake
FEMALE	en	2	1.3139888423204045	shake
FEMALE	environèd	2	1.3139888423204045	shake
FEMALE	etc	2	1.3139888423204045	shake
FEMALE	exactions	2	1.3139888423204045	shake
FEMALE	experiment	2	1.3139888423204045	shake
FEMALE	expiration	2	1.3139888423204045	shake
FEMALE	fairfaced	2	1.3139888423204045	shake
FEMALE	fatherless	2	1.3139888423204045	shake
FEMALE	fingres	2	1.3139888423204045	shake
FEMALE	flouts	2	1.3139888423204045	shake
FEMALE	foggy	2	1.3139888423204045	shake
FEMALE	forge	2	1.3139888423204045	shake
FEMALE	foulmouthed	2	1.3139888423204045	shake
FEMALE	goblet	2	1.3139888423204045	shake
FEMALE	godhead	2	1.3139888423204045	shake
FEMALE	goodlier	2	1.3139888423204045	shake
FEMALE	granting	2	1.3139888423204045	shake
FEMALE	guiding	2	1.3139888423204045	shake
FEMALE	heavn	2	1.3139888423204045	shake
FEMALE	henceforward	2	1.3139888423204045	shake
FEMALE	hest	2	1.3139888423204045	shake
FEMALE	hist	2	1.3139888423204045	shake
FEMALE	hoarse	2	1.3139888423204045	shake
FEMALE	hobgoblin	2	1.3139888423204045	shake
FEMALE	honeyseed	2	1.3139888423204045	shake
FEMALE	honeysuckle	2	1.3139888423204045	shake
FEMALE	honneur	2	1.3139888423204045	shake
FEMALE	impatiently	2	1.3139888423204045	shake
FEMALE	indited	2	1.3139888423204045	shake
FEMALE	infirm	2	1.3139888423204045	shake
FEMALE	inherited	2	1.3139888423204045	shake
FEMALE	intermingle	2	1.3139888423204045	shake
FEMALE	irish	2	1.3139888423204045	shake
FEMALE	january	2	1.3139888423204045	shake
FEMALE	judass	2	1.3139888423204045	shake
FEMALE	junos	2	1.3139888423204045	shake
FEMALE	kerchief	2	1.3139888423204045	shake
FEMALE	kinswoman	2	1.3139888423204045	shake
FEMALE	lammas	2	1.3139888423204045	shake
FEMALE	leaps	2	1.3139888423204045	shake
FEMALE	licentious	2	1.3139888423204045	shake
FEMALE	lookest	2	1.3139888423204045	shake
FEMALE	luciana	2	1.3139888423204045	shake
FEMALE	lunes	2	1.3139888423204045	shake
FEMALE	manycolored	2	1.3139888423204045	shake
FEMALE	marge	2	1.3139888423204045	shake
FEMALE	matron	2	1.3139888423204045	shake
FEMALE	meek	2	1.3139888423204045	shake
FEMALE	midsummer	2	1.3139888423204045	shake
FEMALE	mincing	2	1.3139888423204045	shake
FEMALE	misprizing	2	1.3139888423204045	shake
FEMALE	moth	2	1.3139888423204045	shake
FEMALE	nailes	2	1.3139888423204045	shake
FEMALE	needles	2	1.3139888423204045	shake
FEMALE	neighborly	2	1.3139888423204045	shake
FEMALE	nightgown	2	1.3139888423204045	shake
FEMALE	nuthook	2	1.3139888423204045	shake
FEMALE	oily	2	1.3139888423204045	shake
FEMALE	orisons	2	1.3139888423204045	shake
FEMALE	overheardst	2	1.3139888423204045	shake
FEMALE	palatine	2	1.3139888423204045	shake
FEMALE	parlor	2	1.3139888423204045	shake
FEMALE	pastimes	2	1.3139888423204045	shake
FEMALE	pensioners	2	1.3139888423204045	shake
FEMALE	petticoats	2	1.3139888423204045	shake
FEMALE	pitifully	2	1.3139888423204045	shake
FEMALE	plighted	2	1.3139888423204045	shake
FEMALE	polecats	2	1.3139888423204045	shake
FEMALE	predicament	2	1.3139888423204045	shake
FEMALE	primroses	2	1.3139888423204045	shake
FEMALE	proffer	2	1.3139888423204045	shake
FEMALE	properer	2	1.3139888423204045	shake
FEMALE	prudent	2	1.3139888423204045	shake
FEMALE	purchasing	2	1.3139888423204045	shake
FEMALE	repeated	2	1.3139888423204045	shake
FEMALE	respecting	2	1.3139888423204045	shake
FEMALE	rinaldo	2	1.3139888423204045	shake
FEMALE	ripened	2	1.3139888423204045	shake
FEMALE	rotted	2	1.3139888423204045	shake
FEMALE	rounds	2	1.3139888423204045	shake
FEMALE	rudesby	2	1.3139888423204045	shake
FEMALE	sayed	2	1.3139888423204045	shake
FEMALE	scotch	2	1.3139888423204045	shake
FEMALE	shared	2	1.3139888423204045	shake
FEMALE	shortlived	2	1.3139888423204045	shake
FEMALE	shrive	2	1.3139888423204045	shake
FEMALE	snakes	2	1.3139888423204045	shake
FEMALE	solicited	2	1.3139888423204045	shake
FEMALE	solicitor	2	1.3139888423204045	shake
FEMALE	speciously	2	1.3139888423204045	shake
FEMALE	spurred	2	1.3139888423204045	shake
FEMALE	stainless	2	1.3139888423204045	shake
FEMALE	stinted	2	1.3139888423204045	shake
FEMALE	strove	2	1.3139888423204045	shake
FEMALE	strut	2	1.3139888423204045	shake
FEMALE	suckst	2	1.3139888423204045	shake
FEMALE	superstitious	2	1.3139888423204045	shake
FEMALE	tasked	2	1.3139888423204045	shake
FEMALE	tattling	2	1.3139888423204045	shake
FEMALE	taxation	2	1.3139888423204045	shake
FEMALE	teat	2	1.3139888423204045	shake
FEMALE	tetchy	2	1.3139888423204045	shake
FEMALE	tincture	2	1.3139888423204045	shake
FEMALE	trades	2	1.3139888423204045	shake
FEMALE	traveller	2	1.3139888423204045	shake
FEMALE	trots	2	1.3139888423204045	shake
FEMALE	unbridled	2	1.3139888423204045	shake
FEMALE	ungained	2	1.3139888423204045	shake
FEMALE	ungently	2	1.3139888423204045	shake
FEMALE	unpin	2	1.3139888423204045	shake
FEMALE	unsay	2	1.3139888423204045	shake
FEMALE	unseal	2	1.3139888423204045	shake
FEMALE	unstained	2	1.3139888423204045	shake
FEMALE	untied	2	1.3139888423204045	shake
FEMALE	uphold	2	1.3139888423204045	shake
FEMALE	valeria	2	1.3139888423204045	shake
FEMALE	veal	2	1.3139888423204045	shake
FEMALE	vraiment	2	1.3139888423204045	shake
FEMALE	warbling	2	1.3139888423204045	shake
FEMALE	wellnigh	2	1.3139888423204045	shake
FEMALE	wellreputed	2	1.3139888423204045	shake
FEMALE	weraday	2	1.3139888423204045	shake
FEMALE	whetstone	2	1.3139888423204045	shake
FEMALE	wrens	2	1.3139888423204045	shake
FEMALE	y	2	1.3139888423204045	shake
MALE	marcus	44	3.332517315985445	shake
MALE	hamlet	43	3.294424666496548	shake
MALE	henry	41	3.216887217732527	shake
MALE	clifford	32	2.8419235217180185	shake
MALE	gar	30	2.7516714527596204	shake
MALE	sack	29	2.7054170743772135	shake
MALE	sore	26	2.561649648507635	shake
MALE	also	25	2.5118999600904157	shake
MALE	amiss	25	2.5118999600904157	shake
MALE	baptista	24	2.461145176259205	shake
MALE	milan	24	2.461145176259205	shake
MALE	provost	24	2.461145176259205	shake
MALE	recover	24	2.461145176259205	shake
MALE	cade	23	2.4093217778146316	shake
MALE	cat	23	2.4093217778146316	shake
MALE	davy	23	2.4093217778146316	shake
MALE	lancaster	23	2.4093217778146316	shake
MALE	leonato	23	2.4093217778146316	shake
MALE	naples	23	2.4093217778146316	shake
MALE	delicate	22	2.3563592596998286	shake
MALE	island	22	2.3563592596998286	shake
MALE	ajax	21	2.3021790055890308	shake
MALE	laughter	21	2.3021790055890308	shake
MALE	slight	21	2.3021790055890308	shake
MALE	cassius	20	2.2466929180563424	shake
MALE	confessed	20	2.2466929180563424	shake
MALE	constable	20	2.2466929180563424	shake
MALE	freedom	20	2.2466929180563424	shake
MALE	hole	20	2.2466929180563424	shake
MALE	laertes	20	2.2466929180563424	shake
MALE	nation	20	2.2466929180563424	shake
MALE	rapier	20	2.2466929180563424	shake
MALE	suffolk	20	2.2466929180563424	shake
MALE	tribunes	20	2.2466929180563424	shake
MALE	cursèd	19	2.1898017361325453	shake
MALE	emperors	19	2.1898017361325453	shake
MALE	grandsire	19	2.1898017361325453	shake
MALE	raised	19	2.1898017361325453	shake
MALE	reward	19	2.1898017361325453	shake
MALE	tom	19	2.1898017361325453	shake
MALE	à	18	2.131392948364041	shake
MALE	burial	18	2.131392948364041	shake
MALE	cloak	18	2.131392948364041	shake
MALE	hue	18	2.131392948364041	shake
MALE	reign	18	2.131392948364041	shake
MALE	timons	18	2.131392948364041	shake
MALE	adam	17	2.071338175753127	shake
MALE	build	17	2.071338175753127	shake
MALE	cromwell	17	2.071338175753127	shake
MALE	drift	17	2.071338175753127	shake
MALE	nuncle	17	2.071338175753127	shake
MALE	stephano	17	2.071338175753127	shake
MALE	vincentio	17	2.071338175753127	shake
MALE	ariel	16	2.0094898500727254	shake
MALE	bully	16	2.0094898500727254	shake
MALE	lad	16	2.0094898500727254	shake
MALE	lenvoi	16	2.0094898500727254	shake
MALE	liquor	16	2.0094898500727254	shake
MALE	losing	16	2.0094898500727254	shake
MALE	robbed	16	2.0094898500727254	shake
MALE	slaves	16	2.0094898500727254	shake
MALE	stock	16	2.0094898500727254	shake
MALE	stubborn	16	2.0094898500727254	shake
MALE	zounds	16	2.0094898500727254	shake
MALE	apparent	15	1.9456769408003538	shake
MALE	apprehend	15	1.9456769408003538	shake
MALE	fourth	15	1.9456769408003538	shake
MALE	lads	15	1.9456769408003538	shake
MALE	pomp	15	1.9456769408003538	shake
MALE	protector	15	1.9456769408003538	shake
MALE	retire	15	1.9456769408003538	shake
MALE	trinculo	15	1.9456769408003538	shake
MALE	velvet	15	1.9456769408003538	shake
MALE	arthur	14	1.8796993747858526	shake
MALE	audrey	14	1.8796993747858526	shake
MALE	barnardine	14	1.8796993747858526	shake
MALE	bolingbroke	14	1.8796993747858526	shake
MALE	couple	14	1.8796993747858526	shake
MALE	dame	14	1.8796993747858526	shake
MALE	drinks	14	1.8796993747858526	shake
MALE	judas	14	1.8796993747858526	shake
MALE	mercutio	14	1.8796993747858526	shake
MALE	northumberland	14	1.8796993747858526	shake
MALE	ope	14	1.8796993747858526	shake
MALE	ophelia	14	1.8796993747858526	shake
MALE	pisa	14	1.8796993747858526	shake
MALE	rouse	14	1.8796993747858526	shake
MALE	throats	14	1.8796993747858526	shake
MALE	tush	14	1.8796993747858526	shake
MALE	backs	13	1.8113206238423831	shake
MALE	beget	13	1.8113206238423831	shake
MALE	catesby	13	1.8113206238423831	shake
MALE	correction	13	1.8113206238423831	shake
MALE	froth	13	1.8113206238423831	shake
MALE	gertrude	13	1.8113206238423831	shake
MALE	gower	13	1.8113206238423831	shake
MALE	leek	13	1.8113206238423831	shake
MALE	norfolk	13	1.8113206238423831	shake
MALE	pierce	13	1.8113206238423831	shake
MALE	sicilia	13	1.8113206238423831	shake
MALE	somerset	13	1.8113206238423831	shake
MALE	tail	13	1.8113206238423831	shake
MALE	waked	13	1.8113206238423831	shake
MALE	westmoreland	13	1.8113206238423831	shake
MALE	agreed	12	1.7402576666427314	shake
MALE	biondello	12	1.7402576666427314	shake
MALE	boar	12	1.7402576666427314	shake
MALE	brawl	12	1.7402576666427314	shake
MALE	debts	12	1.7402576666427314	shake
MALE	fourscore	12	1.7402576666427314	shake
MALE	funeral	12	1.7402576666427314	shake
MALE	generals	12	1.7402576666427314	shake
MALE	goodnight	12	1.7402576666427314	shake
MALE	knavery	12	1.7402576666427314	shake
MALE	motions	12	1.7402576666427314	shake
MALE	nell	12	1.7402576666427314	shake
MALE	poet	12	1.7402576666427314	shake
MALE	pole	12	1.7402576666427314	shake
MALE	purchased	12	1.7402576666427314	shake
MALE	rebels	12	1.7402576666427314	shake
MALE	remuneration	12	1.7402576666427314	shake
MALE	require	12	1.7402576666427314	shake
MALE	revenges	12	1.7402576666427314	shake
MALE	shop	12	1.7402576666427314	shake
MALE	slaughter	12	1.7402576666427314	shake
MALE	smallest	12	1.7402576666427314	shake
MALE	sung	12	1.7402576666427314	shake
MALE	warning	12	1.7402576666427314	shake
MALE	welkin	12	1.7402576666427314	shake
MALE	achieve	11	1.6661670898843428	shake
MALE	apemantus	11	1.6661670898843428	shake
MALE	applause	11	1.6661670898843428	shake
MALE	articles	11	1.6661670898843428	shake
MALE	bald	11	1.6661670898843428	shake
MALE	bleeding	11	1.6661670898843428	shake
MALE	bodys	11	1.6661670898843428	shake
MALE	bull	11	1.6661670898843428	shake
MALE	car	11	1.6661670898843428	shake
MALE	chooseth	11	1.6661670898843428	shake
MALE	christendom	11	1.6661670898843428	shake
MALE	cursed	11	1.6661670898843428	shake
MALE	deformed	11	1.6661670898843428	shake
MALE	despised	11	1.6661670898843428	shake
MALE	drowsy	11	1.6661670898843428	shake
MALE	exercise	11	1.6661670898843428	shake
MALE	extend	11	1.6661670898843428	shake
MALE	hey	11	1.6661670898843428	shake
MALE	humphrey	11	1.6661670898843428	shake
MALE	losses	11	1.6661670898843428	shake
MALE	monmouth	11	1.6661670898843428	shake
MALE	multitude	11	1.6661670898843428	shake
MALE	norway	11	1.6661670898843428	shake
MALE	oman	11	1.6661670898843428	shake
MALE	pillow	11	1.6661670898843428	shake
MALE	publius	11	1.6661670898843428	shake
MALE	religion	11	1.6661670898843428	shake
MALE	shelter	11	1.6661670898843428	shake
MALE	shrewsbury	11	1.6661670898843428	shake
MALE	stage	11	1.6661670898843428	shake
MALE	towns	11	1.6661670898843428	shake
MALE	undergo	11	1.6661670898843428	shake
MALE	untimely	11	1.6661670898843428	shake
MALE	ale	10	1.5886253421302876	shake
MALE	bells	10	1.5886253421302876	shake
MALE	buck	10	1.5886253421302876	shake
MALE	cardinals	10	1.5886253421302876	shake
MALE	cheese	10	1.5886253421302876	shake
MALE	cherish	10	1.5886253421302876	shake
MALE	commandment	10	1.5886253421302876	shake
