gender	word	n	log_odds_weighted	corpus
MALE	law	127	0.8265007421080928	shake
MALE	friends	220	0.8195945423835623	shake
MALE	york	63	0.8170905761801741	shake
MALE	money	131	0.8169025082182564	shake
MALE	pompey	55	0.8040634676748566	shake
MALE	england	74	0.8030757196580024	shake
MALE	present	149	0.798484850861135	shake
MALE	warwick	46	0.7841007194073369	shake
MALE	great	462	0.7832591697482509	shake
MALE	heads	59	0.7787189102916979	shake
MALE	ready	83	0.7781163334721442	shake
MALE	business	145	0.7683995311456885	shake
MALE	pyramus	44	0.7636214300430775	shake
MALE	thee	1563	0.7488151889566662	shake
MALE	signior	117	0.7463787811871425	shake
MALE	fellow	185	0.7432754578070706	shake
MALE	em	116	0.7380879971927512	shake
MALE	fled	48	0.7332201974847847	shake
MALE	antony	41	0.731865259313436	shake
MALE	ship	41	0.731865259313436	shake
MALE	rome	135	0.7292768287270317	shake
MALE	hand	419	0.718571889501374	shake
MALE	bianca	39	0.7099351499027454	shake
MALE	these	702	0.7088470693207475	shake
MALE	them	939	0.7082825535859801	shake
MALE	purse	64	0.7067042238175381	shake
MALE	piece	58	0.7058745311571804	shake
MALE	camillo	38	0.6987223614317426	shake
MALE	lavinia	38	0.6987223614317426	shake
MALE	villain	159	0.6913317995786417	shake
MALE	here	1224	0.6843493574021547	shake
MALE	fell	73	0.6834440029399299	shake
MALE	being	361	0.6817424349023872	shake
MALE	arms	109	0.6784891527391249	shake
MALE	lives	109	0.6784891527391249	shake
MALE	lucentio	36	0.6757630763670405	shake
MALE	pistol	36	0.6757630763670405	shake
MALE	begin	66	0.6687651542754839	shake
MALE	against	294	0.6661876526477243	shake
MALE	knaves	35	0.6639994873309171	shake
MALE	shallow	71	0.6634008475600949	shake
MALE	brook	54	0.6632409989014684	shake
MALE	service	131	0.6578288083020326	shake
MALE	heres	145	0.6559606029765125	shake
MALE	general	96	0.6521013876490022	shake
MALE	thus	397	0.6492537351430916	shake
MALE	kings	115	0.6449004363737901	shake
MALE	bloody	105	0.6431169542238424	shake
MALE	figure	33	0.6398563747535968	shake
MALE	heartily	33	0.6398563747535968	shake
MALE	monster	63	0.6373123725375582	shake
MALE	majesty	109	0.6349998709900345	shake
MALE	greatness	39	0.6317822940696544	shake
MALE	conscience	73	0.6290945327984591	shake
MALE	petruchio	32	0.6274551589733819	shake
MALE	seest	32	0.6274551589733819	shake
MALE	ass	62	0.6265876097655224	shake
MALE	boy	200	0.6242513193927336	shake
MALE	alive	56	0.6217026097093747	shake
MALE	quarrel	56	0.6217026097093747	shake
MALE	broken	38	0.6196116557172058	shake
MALE	mere	38	0.6196116557172058	shake
MALE	princes	72	0.6188063265655702	shake
MALE	has	247	0.6163207827551515	shake
MALE	thrive	31	0.6148180976804113	shake
MALE	after	216	0.6128627510961613	shake
MALE	may	892	0.611692734845935	shake
MALE	shall	1759	0.6108362144381965	shake
MALE	himself	246	0.6098813308978682	shake
MALE	fast	71	0.6084113709911332	shake
MALE	very	511	0.6028990329863705	shake
MALE	tailor	30	0.6019317442597123	shake
MALE	land	70	0.5979067826050832	shake
MALE	toward	59	0.5936388625352301	shake
MALE	bardolph	42	0.593053214209613	shake
MALE	malice	42	0.593053214209613	shake
MALE	niece	42	0.593053214209613	shake
MALE	bite	29	0.5887813625590234	shake
MALE	lucius	53	0.5875901199713922	shake
MALE	richard	47	0.5830080082921469	shake
MALE	there	1001	0.5817982065410134	shake
MALE	earl	35	0.581789356050318	shake
MALE	already	88	0.5758454838515924	shake
MALE	hortensio	28	0.5753507509235685	shake
MALE	letters	78	0.5748592151933718	shake
MALE	shore	34	0.5687070216914232	shake
MALE	steel	34	0.5687070216914232	shake
MALE	villains	34	0.5687070216914232	shake
MALE	through	134	0.5662825495993485	shake
MALE	by	1939	0.5641173514017898	shake
MALE	fellows	51	0.5640654178452827	shake
MALE	french	51	0.5640654178452827	shake
MALE	roderigo	27	0.5616220346935195	shake
MALE	throat	27	0.5616220346935195	shake
MALE	nose	45	0.5585426723668175	shake
MALE	wall	45	0.5585426723668175	shake
MALE	army	33	0.5553657175730442	shake
MALE	few	39	0.555192876474213	shake
MALE	drink	81	0.5547468826295411	shake
MALE	th	639	0.5485965587633533	shake
MALE	buckingham	26	0.5475754200785319	shake
MALE	hastings	26	0.5475754200785319	shake
MALE	thomas	26	0.5475754200785319	shake
MALE	treasure	26	0.5475754200785319	shake
MALE	mark	118	0.5466453894407887	shake
MALE	done	353	0.5463376129726752	shake
MALE	ducats	44	0.5460173988296373	shake
MALE	motion	44	0.5460173988296373	shake
MALE	feast	60	0.5450590273003163	shake
MALE	consider	32	0.541750802031044	shake
MALE	tranio	32	0.541750802031044	shake
MALE	made	421	0.5393110657060592	shake
MALE	new	103	0.5363882048930142	shake
MALE	iago	54	0.535879962170942	shake
MALE	fight	79	0.5340248193021213	shake
MALE	field	59	0.53352212889899	shake
MALE	princess	43	0.5332857933509405	shake
MALE	rough	43	0.5332857933509405	shake
MALE	books	25	0.5331889003876724	shake
MALE	elder	25	0.5331889003876724	shake
MALE	isle	25	0.5331889003876724	shake
MALE	daughter	263	0.5282026707769535	shake
MALE	desdemona	31	0.5278462780155503	shake
MALE	een	31	0.5278462780155503	shake
MALE	art	447	0.5278200482337293	shake
MALE	sylvia	48	0.5274836953581116	shake
MALE	some	748	0.5274600921163837	shake
MALE	let	1066	0.5261502072446992	shake
MALE	common	73	0.5220493722756653	shake
MALE	nature	177	0.5204443048982568	shake
MALE	achilles	24	0.5184379030266462	shake
MALE	cock	24	0.5184379030266462	shake
MALE	firm	24	0.5184379030266462	shake
MALE	follows	36	0.5152397808441297	shake
MALE	served	36	0.5152397808441297	shake
MALE	horse	82	0.515087736971442	shake
MALE	bawd	30	0.5136346176328653	shake
MALE	shortly	30	0.5136346176328653	shake
MALE	close	57	0.5100000024605393	shake
MALE	silence	57	0.5100000024605393	shake
MALE	damned	41	0.507166238735082	shake
MALE	sometime	41	0.507166238735082	shake
MALE	timon	41	0.507166238735082	shake
MALE	peace	243	0.5068533222897006	shake
MALE	gentlemen	118	0.505812212748436	shake
MALE	worthy	118	0.505812212748436	shake
MALE	dost	209	0.5043042401060338	shake
MALE	ransom	23	0.503294862237568	shake
MALE	abroad	35	0.5014005736784932	shake
MALE	head	238	0.5013748854541508	shake
MALE	ladies	71	0.5001478145630928	shake
MALE	valentine	51	0.49929314871344627	shake
MALE	beaten	29	0.4990965572238283	shake
MALE	cap	29	0.4990965572238283	shake
MALE	harry	29	0.4990965572238283	shake
MALE	margaret	29	0.4990965572238283	shake
MALE	thisbe	29	0.4990965572238283	shake
MALE	tower	29	0.4990965572238283	shake
MALE	william	29	0.4990965572238283	shake
MALE	blood	246	0.4990895459854982	shake
MALE	a	7396	0.49905698443231683	shake
MALE	discourse	40	0.49375793002237683	shake
MALE	cut	98	0.4882524318494271	shake
MALE	bounty	22	0.48772869790145146	shake
MALE	edge	22	0.48772869790145146	shake
MALE	gremio	22	0.48772869790145146	shake
MALE	kent	22	0.48772869790145146	shake
MALE	knit	22	0.48772869790145146	shake
MALE	maintain	22	0.48772869790145146	shake
MALE	odds	22	0.48772869790145146	shake
MALE	deeds	50	0.48673971016916984	shake
MALE	roman	50	0.48673971016916984	shake
