,id,Char,Play,VocabSz,PctVocab,PctDialog,VersusSelf5,VersusSelf25,VersusSelf50,VersusSelf75,VersusSelf95,VersusOther5,VersusOther25,VersusOther50,VersusOther75,VersusOther95,gender,yearNormalized,firstAuthor,corpus
2590,13232,Doralie,mareschala-mauzolee,2025,71.52949487813494,24.342706080269167,0.0183000125001605,0.024123449069535695,0.02779557127927384,0.03222746655727889,0.04376658001196346,0.045257837875088594,0.05941023254434091,0.06747749687077643,0.07564446503132795,0.09017593520905827,FEMALE,1642,Mareschal,fre
2591,13233,Alcandre,mareschala-mauzolee,1846,65.20664076298128,19.24537370824321,0.01863780425047398,0.024040550373964797,0.027606391639109634,0.03231253020425086,0.04310589278727459,0.07222192337984956,0.08796258826343735,0.09509227857325629,0.10293063825707578,0.11779746814891819,MALE,1642,Mareschal,fre
2592,13235,Cénomant,mareschala-mauzolee,1739,61.427057576827984,16.088680605623647,0.01792805021610664,0.023779629360235723,0.027633496595701818,0.03203330003180401,0.04186060887891363,0.10043972484643289,0.11676764608525358,0.12478644812897,0.13251429558678457,0.14935995424094223,FEMALE,1642,Mareschal,fre
2593,13237,Clarimand,mareschala-railleur,2270,74.47506561679789,32.336931572251146,0.017397734361630984,0.022386774421564292,0.025841691164718152,0.03006939432385716,0.03897438951421918,0.03242558819056647,0.044917561916338104,0.0517790962319164,0.05919348037450874,0.0749124311103023,MALE,1636,Mareschal,fre
2594,13241,Taillebras,mareschala-railleur,1785,58.562992125984245,14.147243609081727,0.016754783903941875,0.02176262985797508,0.025430213090651008,0.029337387015889938,0.03818198563248326,0.07773029136126715,0.09026066981913693,0.09668630160836664,0.10322921733958183,0.11650816344061171,MALE,1636,Mareschal,fre
2595,13245,Oronte,mareschala-soeur-valeureuse,1981,68.263266712612,19.635281750947932,0.017905418410429644,0.023513055974131003,0.027264011640044796,0.03131789873880574,0.04018574703546034,0.050002362914450815,0.06510470394828144,0.07255725534528931,0.07995971724497218,0.09485428772296997,FEMALE,1634,Mareschal,fre
2596,13247,Dorame,mareschala-soeur-valeureuse,2221,76.53342522398347,27.00660735067763,0.017838978780902546,0.023299988289975176,0.027316224924336913,0.03134063956141172,0.041396712385061984,0.02362389593522053,0.03343765532931278,0.03886387920019765,0.04464800644175205,0.05736361694468585,MALE,1634,Mareschal,fre
2597,13249,Olympe,mareschala-soeur-valeureuse,1880,64.7829083390765,15.95337312760446,0.017691933360432073,0.02360378192907465,0.026904509022664582,0.03092874661932035,0.04035087847913007,0.05718947328938592,0.07098552722260507,0.07866317338872651,0.08648315032722766,0.10013762253315603,FEMALE,1634,Mareschal,fre
2598,13250,Mélinde,mareschala-soeur-valeureuse,1673,57.649896623018606,10.740699027668281,0.01754365549463515,0.023391540659513693,0.026718500310103612,0.030782510591491855,0.039996190568013554,0.09261972429448995,0.1063884811463554,0.11401293301122101,0.12153233284679209,0.1360323064532082,FEMALE,1634,Mareschal,fre
2599,13261,Matamore,mareschala-veritable-capitaine-matamore,2415,74.81412639405205,26.88045013884153,0.016717146918503185,0.021676401096079087,0.024744393491593332,0.028721999966540915,0.03783490617291696,0.021623207393575088,0.030529578673494175,0.036291659592583465,0.043117513115070935,0.05612233894402539,MALE,1640,Mareschal,fre
